student_id,week,week_ending,attendance_pct,vle_logins,vle_hours,materials_accessed
STU0494,5,2025-02-01,46.76,0,0.0,0
STU0494,6,2025-02-08,34.43,0,0.0,1
STU0494,7,2025-02-15,41.38,0,0.0,1
STU0494,8,2025-02-22,53.41,0,1.9,0
STU0494,9,2025-03-01,71.74,0,0.0,0
STU0494,10,2025-03-08,47.91,0,0.0,0
STU0494,11,2025-03-15,56.31,0,0.0,0
STU0494,12,2025-03-22,45.91,1,0.0,0
STU0495,1,2025-01-04,52.58,0,0.0,0
STU0495,2,2025-01-11,58.66,0,1.45,0
STU0495,3,2025-01-18,51.94,0,0.37,0
STU0495,4,2025-01-25,58.1,0,2.22,0
STU0495,5,2025-02-01,67.53,1,0.13,1
STU0495,6,2025-02-08,53.45,2,0.42,0
STU0495,7,2025-02-15,54.13,0,0.0,0
STU0495,8,2025-02-22,64.98,2,2.94,1
STU0495,9,2025-03-01,58.75,0,0.52,0
STU0495,10,2025-03-08,73.91,0,1.38,0
STU0495,11,2025-03-15,72.89,1,0.51,0
STU0495,12,2025-03-22,64.61,3,1.06,1
STU0496,1,2025-01-04,96.12,8,5.38,3
STU0496,2,2025-01-11,88.01,13,4.47,4
STU0496,3,2025-01-18,100.0,10,3.68,6
STU0496,4,2025-01-25,96.9,17,7.36,1
STU0496,5,2025-02-01,94.38,10,4.44,2
STU0496,6,2025-02-08,100.0,12,5.03,5
STU0496,7,2025-02-15,87.37,6,2.79,1
STU0496,8,2025-02-22,76.4,11,4.37,4
STU0496,9,2025-03-01,82.74,14,6.0,6
STU0496,10,2025-03-08,97.94,17,7.92,2
STU0496,11,2025-03-15,99.24,10,4.47,6
STU0496,12,2025-03-22,78.79,11,6.03,2
STU0497,1,2025-01-04,100.0,14,8.3,6
STU0497,2,2025-01-11,87.97,6,4.16,4
STU0497,3,2025-01-18,92.55,9,5.6,7
STU0497,4,2025-01-25,95.86,10,7.04,2
STU0497,5,2025-02-01,96.23,6,0.97,2
STU0497,6,2025-02-08,77.23,6,5.57,4
STU0497,7,2025-02-15,79.26,8,3.93,1
STU0497,8,2025-02-22,62.96,6,2.5,2
STU0497,9,2025-03-01,59.8,1,0.32,2
STU0497,10,2025-03-08,62.58,3,2.26,1
STU0497,11,2025-03-15,62.48,3,1.37,1
STU0497,12,2025-03-22,66.67,0,0.33,1
STU0498,1,2025-01-04,80.06,3,1.3,3
STU0498,2,2025-01-11,78.8,10,6.26,3
STU0498,3,2025-01-18,87.43,4,0.6,3
STU0498,4,2025-01-25,93.7,6,3.53,1
STU0498,5,2025-02-01,83.98,3,1.54,2
STU0498,6,2025-02-08,70.26,4,0.52,2
STU0498,7,2025-02-15,77.21,9,1.82,2
STU0498,8,2025-02-22,78.74,9,3.62,3
STU0498,9,2025-03-01,79.41,7,5.18,2
STU0498,10,2025-03-08,65.05,9,3.07,4
STU0498,11,2025-03-15,94.69,11,4.98,3
STU0498,12,2025-03-22,73.99,7,1.82,3
STU0499,1,2025-01-04,38.02,0,0.0,0
STU0499,2,2025-01-11,48.27,0,0.0,0
STU0499,3,2025-01-18,42.38,0,0.0,1
STU0499,4,2025-01-25,37.81,0,0.31,1
STU0499,5,2025-02-01,50.99,0,0.0,0
STU0499,6,2025-02-08,57.85,0,0.86,0
STU0499,7,2025-02-15,40.28,0,0.0,0
STU0499,8,2025-02-22,46.47,0,0.83,0
STU0499,9,2025-03-01,49.15,0,0.0,1
STU0499,10,2025-03-08,50.31,0,1.99,0
STU0499,11,2025-03-15,48.25,0,0.0,0
STU0499,12,2025-03-22,63.49,0,0.61,0
STU0500,1,2025-01-04,71.33,2,2.04,2
STU0500,2,2025-01-11,72.53,4,4.09,0
STU0500,3,2025-01-18,60.26,2,0.59,0
STU0500,4,2025-01-25,72.71,4,3.93,1
STU0500,5,2025-02-01,75.91,2,1.41,2
STU0500,6,2025-02-08,73.85,2,3.37,1
STU0500,7,2025-02-15,67.33,7,0.0,2
STU0500,8,2025-02-22,67.13,3,0.32,3
STU0500,9,2025-03-01,62.12,5,2.55,0
STU0500,10,2025-03-08,69.63,5,5.54,1
STU0500,11,2025-03-15,69.09,6,2.54,0
STU0500,12,2025-03-22,73.34,7,2.8,0
STU0501,1,2025-01-04,78.47,7,0.5,4
STU0501,2,2025-01-11,92.23,15,9.1,1
STU0501,3,2025-01-18,75.75,13,8.21,0
STU0501,4,2025-01-25,76.4,11,4.55,3
STU0501,5,2025-02-01,78.9,10,1.28,5
STU0501,6,2025-02-08,89.77,8,5.41,5
STU0501,7,2025-02-15,95.7,7,2.26,2
STU0501,8,2025-02-22,86.48,16,5.97,4
STU0501,9,2025-03-01,81.21,12,4.23,4
STU0501,10,2025-03-08,92.48,3,1.59,2
STU0501,11,2025-03-15,88.55,7,3.89,4
STU0501,12,2025-03-22,89.66,9,2.19,3
STU0502,1,2025-01-04,74.74,9,2.49,5
STU0502,2,2025-01-11,72.4,5,0.53,1
STU0502,3,2025-01-18,76.41,1,0.15,0
STU0502,4,2025-01-25,94.78,13,8.78,1
STU0502,5,2025-02-01,87.09,7,1.52,5
STU0502,6,2025-02-08,88.76,8,2.07,3
STU0502,7,2025-02-15,81.79,6,0.28,2
STU0502,8,2025-02-22,90.77,10,5.62,1
STU0502,9,2025-03-01,88.14,10,6.61,5
STU0502,10,2025-03-08,81.57,5,0.0,1
STU0502,11,2025-03-15,85.48,8,2.7,4
STU0502,12,2025-03-22,73.01,7,2.3,1
STU0503,1,2025-01-04,100.0,14,7.81,5
STU0503,2,2025-01-11,100.0,19,9.96,9
STU0503,3,2025-01-18,100.0,19,14.93,4
STU0503,4,2025-01-25,100.0,15,6.71,3
STU0503,5,2025-02-01,100.0,13,6.62,2
STU0503,6,2025-02-08,100.0,9,5.71,3
STU0503,7,2025-02-15,100.0,19,9.25,4
STU0503,8,2025-02-22,96.51,8,5.84,3
STU0503,9,2025-03-01,100.0,14,9.2,4
STU0503,10,2025-03-08,100.0,7,2.71,5
STU0503,11,2025-03-15,98.44,20,11.62,0
STU0503,12,2025-03-22,90.75,11,4.8,6
STU0504,1,2025-01-04,54.55,2,0.23,0
STU0504,2,2025-01-11,71.13,0,0.33,0
STU0504,3,2025-01-18,68.77,0,0.0,1
STU0504,4,2025-01-25,47.68,1,0.0,0
STU0504,5,2025-02-01,80.27,0,0.66,0
STU0504,6,2025-02-08,76.92,2,0.0,1
STU0504,7,2025-02-15,61.59,1,0.0,1
STU0504,8,2025-02-22,64.11,1,1.86,0
STU0504,9,2025-03-01,59.68,1,0.0,1
STU0504,10,2025-03-08,75.12,0,0.0,0
STU0504,11,2025-03-15,82.29,5,3.82,1
STU0504,12,2025-03-22,71.63,4,2.42,1
STU0505,1,2025-01-04,41.96,1,1.57,0
STU0505,2,2025-01-11,48.13,0,0.0,1
STU0505,3,2025-01-18,42.51,0,0.0,0
STU0505,4,2025-01-25,66.68,1,0.0,1
STU0505,5,2025-02-01,59.02,0,0.45,0
STU0505,6,2025-02-08,54.55,1,0.24,0
STU0505,7,2025-02-15,57.04,1,0.0,0
STU0505,8,2025-02-22,58.13,2,0.87,1
STU0505,9,2025-03-01,59.31,4,1.45,0
STU0505,10,2025-03-08,50.52,1,0.0,0
STU0505,11,2025-03-15,61.57,5,3.32,2
STU0505,12,2025-03-22,68.3,7,2.49,0
STU0506,1,2025-01-04,47.72,0,0.4,0
STU0506,2,2025-01-11,48.42,0,0.0,1
STU0506,3,2025-01-18,53.21,0,1.58,0
STU0506,4,2025-01-25,50.68,0,0.78,0
STU0506,5,2025-02-01,50.23,0,0.92,0
STU0506,6,2025-02-08,48.98,0,1.63,0
STU0506,7,2025-02-15,54.24,3,1.96,0
STU0506,8,2025-02-22,52.94,0,0.33,0
STU0506,9,2025-03-01,51.73,0,0.22,0
STU0506,10,2025-03-08,54.17,1,0.04,1
STU0506,11,2025-03-15,46.01,0,1.06,0
STU0506,12,2025-03-22,52.39,0,0.25,1
STU0507,1,2025-01-04,72.76,4,0.0,0
STU0507,2,2025-01-11,73.34,6,3.57,3
STU0507,3,2025-01-18,59.95,8,6.03,2
STU0507,4,2025-01-25,68.17,0,0.0,3
STU0507,5,2025-02-01,57.91,3,0.0,0
STU0507,6,2025-02-08,62.94,3,3.27,0
STU0507,7,2025-02-15,66.84,1,0.0,1
STU0507,8,2025-02-22,65.97,0,0.0,1
STU0507,9,2025-03-01,56.52,1,0.0,0
STU0507,10,2025-03-08,58.0,2,0.0,0
STU0507,11,2025-03-15,62.15,1,0.0,0
STU0507,12,2025-03-22,62.05,0,0.0,0
STU0508,1,2025-01-04,88.04,5,2.64,2
STU0508,2,2025-01-11,89.14,9,2.6,6
STU0508,3,2025-01-18,76.22,6,5.53,3
STU0508,4,2025-01-25,85.68,4,2.56,1
STU0508,5,2025-02-01,86.67,10,5.87,3
STU0508,6,2025-02-08,85.5,3,0.86,1
STU0508,7,2025-02-15,84.1,8,3.14,3
STU0508,8,2025-02-22,89.89,4,1.12,4
STU0508,9,2025-03-01,81.91,10,3.53,3
STU0508,10,2025-03-08,98.43,8,4.57,7
STU0508,11,2025-03-15,86.31,7,2.85,0
STU0508,12,2025-03-22,73.34,4,2.21,3
STU0509,1,2025-01-04,66.84,3,2.72,0
STU0509,2,2025-01-11,61.73,2,1.73,0
STU0509,3,2025-01-18,75.07,2,4.49,0
STU0509,4,2025-01-25,73.14,1,2.46,2
STU0509,5,2025-02-01,61.57,1,0.83,1
STU0509,6,2025-02-08,68.46,2,0.96,0
STU0509,7,2025-02-15,88.71,6,2.52,1
STU0509,8,2025-02-22,66.61,2,3.21,1
STU0509,9,2025-03-01,55.76,4,4.84,1
STU0509,10,2025-03-08,79.52,3,0.85,1
STU0509,11,2025-03-15,77.18,4,2.88,0
STU0509,12,2025-03-22,67.61,2,2.47,1
STU0510,1,2025-01-04,85.58,7,1.9,5
STU0510,2,2025-01-11,86.2,9,2.79,3
STU0510,3,2025-01-18,82.22,8,2.97,7
STU0510,4,2025-01-25,86.74,7,2.04,3
STU0510,5,2025-02-01,80.94,6,1.02,2
STU0510,6,2025-02-08,78.87,8,3.85,1
STU0510,7,2025-02-15,82.88,6,3.68,0
STU0510,8,2025-02-22,73.44,3,0.0,0
STU0510,9,2025-03-01,69.48,3,0.12,2
STU0510,10,2025-03-08,70.98,5,1.72,4
STU0510,11,2025-03-15,77.46,10,4.63,0
STU0510,12,2025-03-22,90.03,5,0.91,3
STU0511,1,2025-01-04,65.45,1,1.44,0
STU0511,2,2025-01-11,67.29,0,0.0,1
STU0511,3,2025-01-18,64.1,3,0.42,0
STU0511,4,2025-01-25,76.55,1,0.91,2
STU0511,5,2025-02-01,52.17,1,0.23,1
STU0511,6,2025-02-08,84.07,5,1.21,1
STU0511,7,2025-02-15,65.71,4,2.17,0
STU0511,8,2025-02-22,61.42,3,2.12,1
STU0511,9,2025-03-01,54.65,2,2.09,0
STU0511,10,2025-03-08,78.44,2,2.81,1
STU0511,11,2025-03-15,62.05,7,4.07,1
STU0511,12,2025-03-22,65.14,5,3.3,0
STU0512,1,2025-01-04,87.02,11,9.14,7
STU0512,2,2025-01-11,94.44,14,9.83,6
STU0512,3,2025-01-18,100.0,9,3.83,4
STU0512,4,2025-01-25,99.56,14,8.36,3
STU0512,5,2025-02-01,94.35,9,6.48,4
STU0512,6,2025-02-08,89.6,14,6.82,7
STU0512,7,2025-02-15,100.0,4,0.84,3
STU0512,8,2025-02-22,80.87,4,3.1,4
STU0512,9,2025-03-01,79.89,10,7.33,3
STU0512,10,2025-03-08,76.75,9,8.04,1
STU0512,11,2025-03-15,86.07,7,4.77,7
STU0512,12,2025-03-22,89.1,7,3.96,1
STU0513,1,2025-01-04,74.76,6,3.64,2
STU0513,2,2025-01-11,61.23,4,0.7,0
STU0513,3,2025-01-18,79.8,6,3.58,3
STU0513,4,2025-01-25,75.05,7,4.72,1
STU0513,5,2025-02-01,70.75,6,5.3,2
STU0513,6,2025-02-08,70.62,3,2.56,1
STU0513,7,2025-02-15,69.54,4,1.1,3
STU0513,8,2025-02-22,75.53,5,3.37,1
STU0513,9,2025-03-01,74.04,9,3.27,2
STU0513,10,2025-03-08,62.04,7,3.44,2
STU0513,11,2025-03-15,72.06,7,4.76,0
STU0513,12,2025-03-22,82.71,5,4.38,2
STU0514,1,2025-01-04,46.79,2,0.24,0
STU0514,2,2025-01-11,71.33,2,0.69,0
STU0514,3,2025-01-18,63.34,0,0.0,0
STU0514,4,2025-01-25,65.04,2,0.0,1
STU0514,5,2025-02-01,58.76,0,0.22,0
STU0514,6,2025-02-08,62.08,0,0.0,0
STU0514,7,2025-02-15,59.96,3,0.0,3
STU0514,8,2025-02-22,68.68,4,2.0,0
STU0514,9,2025-03-01,72.84,1,0.47,0
STU0514,10,2025-03-08,67.38,6,1.52,1
STU0514,11,2025-03-15,75.4,8,4.17,0
STU0514,12,2025-03-22,89.77,5,1.63,1
STU0515,1,2025-01-04,96.64,8,4.23,3
STU0515,2,2025-01-11,87.45,8,5.11,0
STU0515,3,2025-01-18,97.36,9,3.74,2
STU0515,4,2025-01-25,88.26,2,1.2,2
STU0515,5,2025-02-01,94.2,14,5.1,2
STU0515,6,2025-02-08,83.72,9,1.67,1
STU0515,7,2025-02-15,89.92,8,3.47,0
STU0515,8,2025-02-22,63.69,2,0.22,3
STU0515,9,2025-03-01,72.88,9,5.45,3
STU0515,10,2025-03-08,75.61,6,0.57,2
STU0515,11,2025-03-15,70.09,5,0.29,3
STU0515,12,2025-03-22,83.26,6,2.16,2
STU0516,1,2025-01-04,81.09,8,5.1,0
STU0516,2,2025-01-11,73.33,8,3.37,1
STU0516,3,2025-01-18,64.38,8,5.08,2
STU0516,4,2025-01-25,81.89,3,1.49,1
STU0516,5,2025-02-01,76.65,0,0.0,2
STU0516,6,2025-02-08,80.17,4,1.86,1
STU0516,7,2025-02-15,77.84,9,5.45,1
STU0516,8,2025-02-22,81.03,10,4.52,1
STU0516,9,2025-03-01,82.98,2,2.22,3
STU0516,10,2025-03-08,73.0,6,3.08,1
STU0516,11,2025-03-15,72.92,6,6.0,0
STU0516,12,2025-03-22,96.02,7,4.29,0
STU0517,1,2025-01-04,95.01,9,3.12,6
STU0517,2,2025-01-11,97.16,9,3.24,3
STU0517,3,2025-01-18,85.9,4,0.55,2
STU0517,4,2025-01-25,91.75,9,0.56,2
STU0517,5,2025-02-01,85.9,6,3.17,0
STU0517,6,2025-02-08,89.18,7,1.11,1
STU0517,7,2025-02-15,88.4,5,2.48,4
STU0517,8,2025-02-22,93.97,7,4.28,1
STU0517,9,2025-03-01,76.33,4,4.01,4
STU0517,10,2025-03-08,80.93,12,5.6,1
STU0517,11,2025-03-15,93.12,10,2.29,4
STU0517,12,2025-03-22,72.58,6,1.9,2
STU0518,1,2025-01-04,58.88,1,0.0,2
STU0518,2,2025-01-11,72.17,0,0.0,1
STU0518,3,2025-01-18,66.34,2,0.42,1
STU0518,4,2025-01-25,58.11,2,0.0,1
STU0518,5,2025-02-01,69.52,3,0.69,0
STU0518,6,2025-02-08,59.21,5,0.17,0
STU0518,7,2025-02-15,61.08,1,0.0,0
STU0518,8,2025-02-22,67.51,6,0.0,2
STU0518,9,2025-03-01,72.63,2,0.47,2
STU0518,10,2025-03-08,71.26,3,0.0,1
STU0518,11,2025-03-15,71.24,3,1.06,1
STU0518,12,2025-03-22,64.97,7,2.84,1
STU0519,1,2025-01-04,70.36,3,0.98,1
STU0519,2,2025-01-11,48.59,3,0.59,0
STU0519,3,2025-01-18,47.6,1,1.06,0
STU0519,4,2025-01-25,61.53,0,2.98,0
STU0519,5,2025-02-01,49.09,0,0.51,0
STU0519,6,2025-02-08,53.45,2,2.4,0
STU0519,7,2025-02-15,52.16,0,0.0,1
STU0519,8,2025-02-22,57.28,0,0.0,1
STU0519,9,2025-03-01,41.94,0,0.04,0
STU0519,10,2025-03-08,35.59,0,0.0,0
STU0519,11,2025-03-15,38.23,0,1.09,0
STU0519,12,2025-03-22,34.36,0,0.0,1
STU0520,1,2025-01-04,56.69,0,0.0,0
STU0520,2,2025-01-11,58.79,0,0.0,0
STU0520,3,2025-01-18,65.8,3,2.52,0
STU0520,4,2025-01-25,65.64,1,3.01,0
STU0520,5,2025-02-01,57.12,1,4.29,1
STU0520,6,2025-02-08,71.1,1,0.0,1
STU0520,7,2025-02-15,51.42,2,1.83,1
STU0520,8,2025-02-22,56.5,0,0.0,2
STU0520,9,2025-03-01,59.97,2,0.57,1
STU0520,10,2025-03-08,79.28,8,6.48,0
STU0520,11,2025-03-15,53.0,2,0.0,1
STU0520,12,2025-03-22,58.94,2,1.33,0
STU0521,1,2025-01-04,61.53,2,0.0,1
STU0521,2,2025-01-11,59.67,3,0.81,2
STU0521,3,2025-01-18,60.1,1,0.0,0
STU0521,4,2025-01-25,81.35,3,0.0,1
STU0521,5,2025-02-01,73.56,2,0.0,1
STU0521,6,2025-02-08,64.96,3,0.0,3
STU0521,7,2025-02-15,70.33,5,0.53,0
STU0521,8,2025-02-22,67.68,8,1.68,1
STU0521,9,2025-03-01,60.98,1,0.0,2
STU0521,10,2025-03-08,80.4,8,2.45,5
STU0521,11,2025-03-15,78.96,10,2.09,0
STU0521,12,2025-03-22,62.97,5,1.7,1
STU0522,1,2025-01-04,98.02,11,5.73,4
STU0522,2,2025-01-11,92.74,11,8.28,2
STU0522,3,2025-01-18,92.98,7,3.55,6
STU0522,4,2025-01-25,89.85,15,7.85,2
STU0522,5,2025-02-01,80.09,11,7.09,5
STU0522,6,2025-02-08,90.93,9,5.53,2
STU0522,7,2025-02-15,85.33,6,3.56,0
STU0522,8,2025-02-22,86.03,9,5.01,2
STU0522,9,2025-03-01,79.77,10,4.55,4
STU0522,10,2025-03-08,80.12,4,3.54,7
STU0522,11,2025-03-15,89.03,9,7.31,2
STU0522,12,2025-03-22,76.66,3,0.6,3
STU0523,1,2025-01-04,72.85,8,3.92,5
STU0523,2,2025-01-11,77.48,8,1.64,1
STU0523,3,2025-01-18,81.44,8,4.73,6
STU0523,4,2025-01-25,100.0,5,4.0,2
STU0523,5,2025-02-01,80.17,12,5.55,2
STU0523,6,2025-02-08,69.38,9,5.99,2
STU0523,7,2025-02-15,87.58,7,4.48,1
STU0523,8,2025-02-22,86.18,9,5.56,2
STU0523,9,2025-03-01,90.31,7,2.7,2
STU0523,10,2025-03-08,92.27,13,7.04,0
STU0523,11,2025-03-15,91.56,9,2.25,5
STU0523,12,2025-03-22,90.05,7,4.76,2
STU0524,1,2025-01-04,74.72,10,7.11,3
STU0524,2,2025-01-11,87.28,7,4.64,1
STU0524,3,2025-01-18,87.37,7,5.19,5
STU0524,4,2025-01-25,62.66,5,0.77,0
STU0524,5,2025-02-01,76.13,5,3.18,1
STU0524,6,2025-02-08,76.1,10,5.31,3
STU0524,7,2025-02-15,79.77,8,3.17,0
STU0524,8,2025-02-22,79.03,8,5.23,3
STU0524,9,2025-03-01,62.59,7,3.07,1
STU0524,10,2025-03-08,67.63,8,3.58,1
STU0524,11,2025-03-15,83.18,5,2.27,3
STU0524,12,2025-03-22,74.74,3,3.03,1
STU0525,1,2025-01-04,85.13,8,3.6,0
STU0525,2,2025-01-11,66.61,8,5.64,1
STU0525,3,2025-01-18,83.6,8,4.92,0
STU0525,4,2025-01-25,63.37,2,1.3,4
STU0525,5,2025-02-01,69.04,5,4.13,0
STU0525,6,2025-02-08,64.28,6,2.27,3
STU0525,7,2025-02-15,67.18,2,0.05,1
STU0525,8,2025-02-22,70.6,4,3.19,0
STU0525,9,2025-03-01,77.2,5,2.36,2
STU0525,10,2025-03-08,69.21,2,2.97,0
STU0525,11,2025-03-15,70.65,7,2.67,0
STU0525,12,2025-03-22,71.1,3,2.41,0
STU0526,1,2025-01-04,97.73,18,7.88,7
STU0526,2,2025-01-11,87.36,6,3.05,3
STU0526,3,2025-01-18,94.67,16,7.56,5
STU0526,4,2025-01-25,98.22,13,6.72,3
STU0526,5,2025-02-01,86.32,15,10.06,2
STU0526,6,2025-02-08,96.96,6,0.57,3
STU0526,7,2025-02-15,95.5,13,5.61,8
STU0526,8,2025-02-22,83.25,9,3.74,3
STU0526,9,2025-03-01,96.38,17,7.88,4
STU0526,10,2025-03-08,90.18,11,5.63,6
STU0526,11,2025-03-15,88.74,7,0.98,4
STU0526,12,2025-03-22,99.49,13,6.25,3
STU0527,1,2025-01-04,79.07,8,4.74,2
STU0527,2,2025-01-11,75.39,4,2.8,3
STU0527,3,2025-01-18,87.35,4,2.42,1
STU0527,4,2025-01-25,73.44,8,4.27,2
STU0527,5,2025-02-01,76.66,5,4.21,2
STU0527,6,2025-02-08,82.27,4,0.0,2
STU0527,7,2025-02-15,81.64,5,0.97,4
STU0527,8,2025-02-22,70.97,4,2.65,2
STU0527,9,2025-03-01,73.39,6,0.0,1
STU0527,10,2025-03-08,78.54,6,1.79,0
STU0527,11,2025-03-15,79.38,8,3.76,4
STU0527,12,2025-03-22,78.52,6,2.2,2
STU0528,1,2025-01-04,87.03,3,0.0,3
STU0528,2,2025-01-11,78.57,7,1.1,1
STU0528,3,2025-01-18,68.12,4,0.0,1
STU0528,4,2025-01-25,60.97,3,0.85,2
STU0528,5,2025-02-01,72.33,3,0.67,1
STU0528,6,2025-02-08,65.39,1,0.45,2
STU0528,7,2025-02-15,71.98,6,2.45,2
STU0528,8,2025-02-22,71.71,4,1.11,0
STU0528,9,2025-03-01,64.29,5,0.0,1
STU0528,10,2025-03-08,62.22,5,4.39,1
STU0528,11,2025-03-15,67.23,1,3.32,0
STU0528,12,2025-03-22,64.53,0,0.0,1
STU0529,1,2025-01-04,100.0,3,0.0,5
STU0529,2,2025-01-11,96.74,7,3.4,4
STU0529,3,2025-01-18,77.5,6,2.57,4
STU0529,4,2025-01-25,100.0,10,6.62,0
STU0529,5,2025-02-01,78.74,8,3.65,1
STU0529,6,2025-02-08,77.91,6,2.5,2
STU0529,7,2025-02-15,87.38,7,4.98,4
STU0529,8,2025-02-22,93.92,9,5.07,3
STU0529,9,2025-03-01,92.12,13,9.09,1
STU0529,10,2025-03-08,88.28,7,1.96,4
STU0529,11,2025-03-15,94.65,10,7.24,3
STU0529,12,2025-03-22,88.14,6,3.64,0
STU0530,1,2025-01-04,83.69,8,4.75,2
STU0530,2,2025-01-11,79.45,5,2.58,3
STU0530,3,2025-01-18,77.52,11,6.51,1
STU0530,4,2025-01-25,88.23,8,6.39,2
STU0530,5,2025-02-01,93.46,8,5.61,3
STU0530,6,2025-02-08,82.86,3,0.0,3
STU0530,7,2025-02-15,86.08,6,6.23,4
STU0530,8,2025-02-22,80.37,7,2.36,2
STU0530,9,2025-03-01,78.52,9,5.46,3
STU0530,10,2025-03-08,67.33,1,0.61,4
STU0530,11,2025-03-15,75.23,4,1.8,1
STU0530,12,2025-03-22,85.88,8,5.5,3
STU0531,1,2025-01-04,100.0,13,7.91,5
STU0531,2,2025-01-11,85.7,9,5.28,3
STU0531,3,2025-01-18,100.0,11,5.41,7
STU0531,4,2025-01-25,92.38,8,4.31,6
STU0531,5,2025-02-01,82.43,10,6.75,3
STU0531,6,2025-02-08,90.89,12,9.03,3
STU0531,7,2025-02-15,86.92,10,7.35,4
STU0531,8,2025-02-22,93.17,6,1.1,6
STU0531,9,2025-03-01,82.76,2,0.13,0
STU0531,10,2025-03-08,94.87,15,10.29,2
STU0531,11,2025-03-15,73.04,11,6.68,2
STU0531,12,2025-03-22,85.03,12,6.49,2
STU0532,1,2025-01-04,92.9,13,9.42,1
STU0532,2,2025-01-11,97.48,11,6.99,3
STU0532,3,2025-01-18,100.0,17,8.31,4
STU0532,4,2025-01-25,100.0,16,7.6,5
STU0532,5,2025-02-01,99.86,15,10.65,3
STU0532,6,2025-02-08,95.73,12,8.16,10
STU0532,7,2025-02-15,87.35,14,6.62,5
STU0532,8,2025-02-22,94.54,11,7.2,5
STU0532,9,2025-03-01,100.0,14,7.45,7
STU0532,10,2025-03-08,96.65,13,6.23,8
STU0532,11,2025-03-15,100.0,13,6.14,4
STU0532,12,2025-03-22,100.0,7,3.08,1
STU0533,1,2025-01-04,69.78,1,0.0,0
STU0533,2,2025-01-11,67.44,4,1.58,0
STU0533,3,2025-01-18,73.6,0,0.0,0
STU0533,4,2025-01-25,61.09,2,0.0,0
STU0533,5,2025-02-01,62.13,1,0.0,0
STU0533,6,2025-02-08,55.07,3,0.0,0
STU0533,7,2025-02-15,70.57,3,0.6,2
STU0533,8,2025-02-22,65.18,1,0.0,0
STU0533,9,2025-03-01,62.52,3,0.0,0
STU0533,10,2025-03-08,67.78,3,1.99,0
STU0533,11,2025-03-15,62.06,1,0.0,0
STU0533,12,2025-03-22,70.49,3,0.0,1
STU0534,1,2025-01-04,95.05,9,3.1,3
STU0534,2,2025-01-11,94.38,14,6.86,3
STU0534,3,2025-01-18,82.28,10,3.8,5
STU0534,4,2025-01-25,85.7,11,5.49,1
STU0534,5,2025-02-01,78.18,6,0.56,3
STU0534,6,2025-02-08,72.39,7,1.9,5
STU0534,7,2025-02-15,73.67,11,4.63,2
STU0534,8,2025-02-22,78.93,7,3.05,1
STU0534,9,2025-03-01,100.0,14,5.61,3
STU0534,10,2025-03-08,87.09,8,3.74,3
STU0534,11,2025-03-15,70.28,8,4.55,2
STU0534,12,2025-03-22,78.73,15,7.33,0
STU0535,1,2025-01-04,61.45,2,1.23,1
STU0535,2,2025-01-11,63.83,4,4.22,0
STU0535,3,2025-01-18,72.17,5,2.71,1
STU0535,4,2025-01-25,59.42,4,3.09,0
STU0535,5,2025-02-01,62.49,4,2.0,1
STU0535,6,2025-02-08,66.17,5,2.59,1
STU0535,7,2025-02-15,61.29,6,3.63,1
STU0535,8,2025-02-22,69.91,6,3.51,3
STU0535,9,2025-03-01,65.76,2,0.0,2
STU0535,10,2025-03-08,61.43,5,2.71,0
STU0535,11,2025-03-15,65.06,5,2.61,0
STU0535,12,2025-03-22,82.35,2,0.0,0
STU0536,1,2025-01-04,71.68,4,3.13,2
STU0536,2,2025-01-11,81.9,6,2.04,3
STU0536,3,2025-01-18,59.72,2,1.48,4
STU0536,4,2025-01-25,81.97,4,1.19,1
STU0536,5,2025-02-01,69.94,3,0.0,1
STU0536,6,2025-02-08,70.18,4,2.37,3
STU0536,7,2025-02-15,69.59,6,2.48,0
STU0536,8,2025-02-22,62.51,5,2.9,2
STU0536,9,2025-03-01,56.67,3,2.97,1
STU0536,10,2025-03-08,66.57,0,0.0,2
STU0536,11,2025-03-15,63.55,5,2.39,0
STU0536,12,2025-03-22,72.09,0,1.87,0
STU0537,1,2025-01-04,64.33,4,1.45,4
STU0537,2,2025-01-11,78.78,9,3.1,2
STU0537,3,2025-01-18,71.06,5,1.28,1
STU0537,4,2025-01-25,78.27,7,2.1,5
STU0537,5,2025-02-01,63.47,5,0.88,2
STU0537,6,2025-02-08,75.21,7,1.16,0
STU0537,7,2025-02-15,67.11,3,2.63,1
STU0537,8,2025-02-22,70.21,5,1.47,1
STU0537,9,2025-03-01,65.37,7,3.89,1
STU0537,10,2025-03-08,65.16,8,2.89,2
STU0537,11,2025-03-15,79.11,4,0.0,1
STU0537,12,2025-03-22,59.16,1,1.02,0
STU0538,1,2025-01-04,66.72,2,0.0,0
STU0538,2,2025-01-11,60.57,0,0.0,0
STU0538,3,2025-01-18,59.77,0,0.0,0
STU0538,4,2025-01-25,67.78,2,0.0,2
STU0538,5,2025-02-01,65.98,1,0.0,1
STU0538,6,2025-02-08,66.46,1,0.0,0
STU0538,7,2025-02-15,81.45,6,1.96,3
STU0538,8,2025-02-22,60.57,1,2.28,1
STU0538,9,2025-03-01,53.48,2,0.25,1
STU0538,10,2025-03-08,71.37,1,0.11,2
STU0538,11,2025-03-15,53.47,3,1.5,1
STU0538,12,2025-03-22,78.3,0,0.0,0
STU0539,1,2025-01-04,61.16,1,0.13,2
