student_id,target,rank,feature,shap_value,direction
STU0392,failed_next_assessment,4,Forum / discussion posts,-0.595,-
STU0392,failed_next_assessment,5,Previous semester GPA,-0.4254,-
STU0393,failed_next_assessment,1,Past interventions received,-1.4944,-
STU0393,failed_next_assessment,2,VLE hours trend,-0.9477,-
STU0393,failed_next_assessment,3,Previous semester GPA,-0.8168,-
STU0393,failed_next_assessment,4,Grade variance across modules,0.543,+
STU0393,failed_next_assessment,5,Attendance volatility (12-week std),-0.4726,-
STU0394,failed_next_assessment,1,Past interventions received,-1.3043,-
STU0394,failed_next_assessment,2,Previous semester GPA,1.0057,+
STU0394,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),0.9884,+
STU0394,failed_next_assessment,4,Accessed upcoming assessment brief,-0.918,-
STU0394,failed_next_assessment,5,International student,0.6942,+
STU0395,failed_next_assessment,1,Past interventions received,2.2148,+
STU0395,failed_next_assessment,2,Recent attendance (4-week avg),1.0321,+
STU0395,failed_next_assessment,3,Weeks since last VLE login,0.9385,+
STU0395,failed_next_assessment,4,VLE logins last week,0.6483,+
STU0395,failed_next_assessment,5,Previous semester GPA,0.6449,+
STU0396,failed_next_assessment,1,Past interventions received,-1.761,-
STU0396,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-0.8275,-
STU0396,failed_next_assessment,3,Previous semester GPA,0.6642,+
STU0396,failed_next_assessment,4,Recent attendance (4-week avg),-0.6545,-
STU0396,failed_next_assessment,5,Year of study,-0.595,-
STU0397,failed_next_assessment,1,Past interventions received,2.4923,+
STU0397,failed_next_assessment,2,VLE login volatility,-0.8484,-
STU0397,failed_next_assessment,3,Largest weekly attendance drop,-0.5208,-
STU0397,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.4828,+
STU0397,failed_next_assessment,5,Works part-time,0.4336,+
STU0398,failed_next_assessment,1,Past interventions received,1.9159,+
STU0398,failed_next_assessment,2,Excused absences (12-week count),-0.6087,-
STU0398,failed_next_assessment,3,Accessed upcoming assessment brief,-0.5189,-
STU0398,failed_next_assessment,4,Recent attendance (4-week avg),-0.4718,-
STU0398,failed_next_assessment,5,Largest weekly attendance drop,0.4565,+
STU0399,failed_next_assessment,1,Past interventions received,1.8459,+
STU0399,failed_next_assessment,2,Previous semester GPA,-1.0039,-
STU0399,failed_next_assessment,3,Grade variance across modules,0.6581,+
STU0399,failed_next_assessment,4,Year of study,-0.481,-
STU0399,failed_next_assessment,5,Works part-time,-0.3923,-
STU0400,failed_next_assessment,1,Past interventions received,-1.2663,-
STU0400,failed_next_assessment,2,Previous semester GPA,1.1324,+
STU0400,failed_next_assessment,3,Recent attendance (4-week avg),-0.8474,-
STU0400,failed_next_assessment,4,Forum / discussion posts,-0.693,-
STU0400,failed_next_assessment,5,VLE hours last week,-0.6326,-
STU0401,failed_next_assessment,1,Past interventions received,-1.2938,-
STU0401,failed_next_assessment,2,Previous semester GPA,-0.9297,-
STU0401,failed_next_assessment,3,Recent attendance (4-week avg),-0.7246,-
STU0401,failed_next_assessment,4,VLE login volatility,-0.5172,-
STU0401,failed_next_assessment,5,Grade variance across modules,-0.4199,-
STU0402,failed_next_assessment,1,Past interventions received,1.4583,+
STU0402,failed_next_assessment,2,Recent attendance (4-week avg),-0.9399,-
STU0402,failed_next_assessment,3,VLE hours trend,-0.84,-
STU0402,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),-0.8216,-
STU0402,failed_next_assessment,5,VLE hours last week,-0.6582,-
STU0403,failed_next_assessment,1,Past interventions received,2.8118,+
STU0403,failed_next_assessment,2,Previous semester GPA,1.2503,+
STU0403,failed_next_assessment,3,Most recent assessment grade,0.3701,+
STU0403,failed_next_assessment,4,Year of study,-0.3389,-
STU0403,failed_next_assessment,5,Largest weekly attendance drop,-0.3305,-
STU0404,failed_next_assessment,1,Grade variance across modules,1.1146,+
STU0404,failed_next_assessment,2,Attendance volatility (12-week std),0.7727,+
STU0404,failed_next_assessment,3,Past interventions received,-0.7455,-
STU0404,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.7232,+
STU0404,failed_next_assessment,5,VLE hours trend,0.6167,+
STU0405,failed_next_assessment,1,Previous semester GPA,-1.311,-
STU0405,failed_next_assessment,2,Past interventions received,-1.2724,-
STU0405,failed_next_assessment,3,Largest weekly attendance drop,-0.4626,-
STU0405,failed_next_assessment,4,VLE login volatility,-0.4451,-
STU0405,failed_next_assessment,5,Attendance volatility (12-week std),-0.4321,-
STU0406,failed_next_assessment,1,Recent attendance (4-week avg),-0.9921,-
STU0406,failed_next_assessment,2,Accessed upcoming assessment brief,-0.9859,-
STU0406,failed_next_assessment,3,Past interventions received,-0.9447,-
STU0406,failed_next_assessment,4,Grade variance across modules,0.8564,+
STU0406,failed_next_assessment,5,Previous semester GPA,-0.6949,-
STU0407,failed_next_assessment,1,Past interventions received,-1.447,-
STU0407,failed_next_assessment,2,Attendance volatility (12-week std),0.5682,+
STU0407,failed_next_assessment,3,Late arrivals (12-week count),0.5432,+
STU0407,failed_next_assessment,4,Works part-time,0.5057,+
STU0407,failed_next_assessment,5,Year of study,0.3949,+
STU0408,failed_next_assessment,1,Past interventions received,1.4102,+
STU0408,failed_next_assessment,2,Recent attendance (4-week avg),1.1946,+
STU0408,failed_next_assessment,3,Weeks since last VLE login,1.0164,+
STU0408,failed_next_assessment,4,VLE logins last week,0.7289,+
STU0408,failed_next_assessment,5,Previous semester GPA,0.5436,+
STU0409,failed_next_assessment,1,Recent attendance (4-week avg),-1.0059,-
STU0409,failed_next_assessment,2,Past interventions received,-0.9749,-
STU0409,failed_next_assessment,3,Previous semester GPA,-0.9345,-
STU0409,failed_next_assessment,4,Accessed upcoming assessment brief,-0.8519,-
STU0409,failed_next_assessment,5,VLE login volatility,-0.8324,-
STU0410,failed_next_assessment,1,Past interventions received,-0.9792,-
STU0410,failed_next_assessment,2,Recent attendance (4-week avg),-0.8965,-
STU0410,failed_next_assessment,3,International student,0.7983,+
STU0410,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7874,-
STU0410,failed_next_assessment,5,Previous semester GPA,-0.6819,-
STU0411,failed_next_assessment,1,Past interventions received,-1.1791,-
STU0411,failed_next_assessment,2,Recent attendance (4-week avg),-0.97,-
STU0411,failed_next_assessment,3,Previous semester GPA,-0.9215,-
STU0411,failed_next_assessment,4,Accessed upcoming assessment brief,-0.839,-
STU0411,failed_next_assessment,5,VLE logins last week,-0.5253,-
STU0412,failed_next_assessment,1,Past interventions received,1.3405,+
STU0412,failed_next_assessment,2,Recent attendance (4-week avg),-1.156,-
STU0412,failed_next_assessment,3,VLE logins last week,-0.7234,-
STU0412,failed_next_assessment,4,VLE hours last week,-0.5848,-
STU0412,failed_next_assessment,5,Forum / discussion posts,-0.5566,-
STU0413,failed_next_assessment,1,Past interventions received,-1.0681,-
STU0413,failed_next_assessment,2,Recent attendance (4-week avg),-0.9406,-
STU0413,failed_next_assessment,3,VLE login volatility,-0.6971,-
STU0413,failed_next_assessment,4,Accessed upcoming assessment brief,-0.6541,-
STU0413,failed_next_assessment,5,Previous semester GPA,-0.624,-
STU0414,failed_next_assessment,1,Past interventions received,1.8596,+
STU0414,failed_next_assessment,2,Largest weekly attendance drop,0.6223,+
STU0414,failed_next_assessment,3,Recent attendance (4-week avg),0.5664,+
STU0414,failed_next_assessment,4,Previous semester GPA,0.531,+
STU0414,failed_next_assessment,5,VLE login trend,0.4134,+
STU0415,failed_next_assessment,1,Past interventions received,1.3645,+
STU0415,failed_next_assessment,2,Previous semester GPA,-1.0905,-
STU0415,failed_next_assessment,3,Forum / discussion posts,-0.6668,-
STU0415,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),-0.5765,-
STU0415,failed_next_assessment,5,VLE logins last week,-0.5431,-
STU0416,failed_next_assessment,1,Past interventions received,-1.1142,-
STU0416,failed_next_assessment,2,VLE hours trend,-0.9396,-
STU0416,failed_next_assessment,3,Recent attendance (4-week avg),-0.9255,-
STU0416,failed_next_assessment,4,VLE login volatility,-0.7531,-
STU0416,failed_next_assessment,5,Previous semester GPA,-0.7123,-
STU0417,failed_next_assessment,1,Past interventions received,-1.1442,-
STU0417,failed_next_assessment,2,VLE hours trend,-1.1083,-
STU0417,failed_next_assessment,3,Recent attendance (4-week avg),-0.8926,-
STU0417,failed_next_assessment,4,VLE login volatility,-0.672,-
STU0417,failed_next_assessment,5,Accessed upcoming assessment brief,-0.6216,-
STU0418,failed_next_assessment,1,Past interventions received,2.0079,+
STU0418,failed_next_assessment,2,Excused absences (12-week count),-0.5398,-
STU0418,failed_next_assessment,3,Unexcused absences (12-week count),-0.5065,-
STU0418,failed_next_assessment,4,Largest weekly attendance drop,0.4891,+
STU0418,failed_next_assessment,5,VLE logins last week,0.386,+
STU0419,failed_next_assessment,1,Past interventions received,1.3753,+
STU0419,failed_next_assessment,2,Previous semester GPA,0.9652,+
STU0419,failed_next_assessment,3,Recent attendance (4-week avg),0.817,+
STU0419,failed_next_assessment,4,Weeks since last VLE login,0.7731,+
STU0419,failed_next_assessment,5,VLE logins last week,0.5378,+
STU0420,failed_next_assessment,1,Past interventions received,1.8665,+
STU0420,failed_next_assessment,2,Recent attendance (4-week avg),0.9116,+
STU0420,failed_next_assessment,3,Previous semester GPA,0.8639,+
STU0420,failed_next_assessment,4,VLE logins last week,0.7027,+
STU0420,failed_next_assessment,5,Weeks with no VLE activity,0.3943,+
STU0421,failed_next_assessment,1,Past interventions received,-1.0722,-
STU0421,failed_next_assessment,2,Recent attendance (4-week avg),-1.0135,-
STU0421,failed_next_assessment,3,VLE hours trend,-0.8879,-
STU0421,failed_next_assessment,4,Previous semester GPA,-0.6874,-
STU0421,failed_next_assessment,5,VLE login trend,-0.6397,-
STU0422,failed_next_assessment,1,Previous semester GPA,-1.0708,-
STU0422,failed_next_assessment,2,Past interventions received,-0.8996,-
STU0422,failed_next_assessment,3,VLE login volatility,-0.8818,-
STU0422,failed_next_assessment,4,Recent attendance (4-week avg),-0.8681,-
STU0422,failed_next_assessment,5,Excused absences (12-week count),-0.5421,-
STU0423,failed_next_assessment,1,Past interventions received,1.7076,+
STU0423,failed_next_assessment,2,Previous semester GPA,-1.1566,-
STU0423,failed_next_assessment,3,Attendance volatility (12-week std),0.5276,+
STU0423,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.4925,+
STU0423,failed_next_assessment,5,VLE hours last week,0.3861,+
STU0424,failed_next_assessment,1,Recent attendance (4-week avg),-1.2329,-
STU0424,failed_next_assessment,2,Past interventions received,1.1655,+
STU0424,failed_next_assessment,3,Previous semester GPA,-1.1605,-
STU0424,failed_next_assessment,4,VLE login volatility,-0.83,-
STU0424,failed_next_assessment,5,VLE logins last week,-0.7286,-
STU0425,failed_next_assessment,1,VLE login trend,-1.0085,-
STU0425,failed_next_assessment,2,Previous semester GPA,-1.0062,-
STU0425,failed_next_assessment,3,Past interventions received,0.8735,+
STU0425,failed_next_assessment,4,Grade variance across modules,-0.63,-
STU0425,failed_next_assessment,5,Recent attendance (4-week avg),0.5134,+
STU0426,failed_next_assessment,1,Past interventions received,-1.0366,-
STU0426,failed_next_assessment,2,VLE login trend,-0.7383,-
STU0426,failed_next_assessment,3,Accessed upcoming assessment brief,-0.6616,-
STU0426,failed_next_assessment,4,Previous semester GPA,-0.622,-
STU0426,failed_next_assessment,5,Recent attendance (4-week avg),-0.608,-
STU0427,failed_next_assessment,1,Past interventions received,2.4693,+
STU0427,failed_next_assessment,2,International student,0.7401,+
STU0427,failed_next_assessment,3,Most recent assessment grade,-0.4961,-
STU0427,failed_next_assessment,4,Largest weekly attendance drop,0.4352,+
STU0427,failed_next_assessment,5,Works part-time,0.365,+
STU0428,failed_next_assessment,1,Past interventions received,-1.2014,-
STU0428,failed_next_assessment,2,Previous semester GPA,-0.817,-
STU0428,failed_next_assessment,3,Recent attendance (4-week avg),-0.7809,-
STU0428,failed_next_assessment,4,Largest weekly attendance drop,0.6047,+
STU0428,failed_next_assessment,5,Year of study,-0.5352,-
STU0429,failed_next_assessment,1,Past interventions received,-1.0526,-
STU0429,failed_next_assessment,2,Recent attendance (4-week avg),-1.008,-
STU0429,failed_next_assessment,3,Grade variance across modules,0.9436,+
STU0429,failed_next_assessment,4,VLE login volatility,-0.9064,-
STU0429,failed_next_assessment,5,Accessed upcoming assessment brief,-0.898,-
STU0430,failed_next_assessment,1,Recent attendance (4-week avg),-0.9103,-
STU0430,failed_next_assessment,2,VLE login volatility,-0.9042,-
STU0430,failed_next_assessment,3,Past interventions received,-0.8239,-
STU0430,failed_next_assessment,4,Excused absences (12-week count),-0.5691,-
STU0430,failed_next_assessment,5,Largest weekly attendance drop,0.5054,+
STU0431,failed_next_assessment,1,Past interventions received,-1.152,-
STU0431,failed_next_assessment,2,Recent attendance (4-week avg),-1.0026,-
STU0431,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),-0.811,-
STU0431,failed_next_assessment,4,VLE login trend,-0.7811,-
STU0431,failed_next_assessment,5,Accessed upcoming assessment brief,-0.7053,-
STU0432,failed_next_assessment,1,Recent attendance (4-week avg),-1.0398,-
STU0432,failed_next_assessment,2,Past interventions received,-1.0295,-
STU0432,failed_next_assessment,3,Previous semester GPA,-0.6691,-
STU0432,failed_next_assessment,4,Attendance volatility (12-week std),-0.4719,-
STU0432,failed_next_assessment,5,Late arrivals (12-week count),0.4559,+
STU0433,failed_next_assessment,1,Recent attendance (4-week avg),1.9105,+
STU0433,failed_next_assessment,2,Past interventions received,-0.9941,-
STU0433,failed_next_assessment,3,Weeks since last VLE login,0.9045,+
STU0433,failed_next_assessment,4,Previous semester GPA,0.7407,+
STU0433,failed_next_assessment,5,VLE logins last week,0.4848,+
STU0434,failed_next_assessment,1,Recent attendance (4-week avg),-1.0786,-
STU0434,failed_next_assessment,2,Past interventions received,-0.7923,-
STU0434,failed_next_assessment,3,Previous semester GPA,-0.763,-
STU0434,failed_next_assessment,4,Attendance volatility (12-week std),0.6397,+
STU0434,failed_next_assessment,5,Forum / discussion posts,-0.5339,-
STU0435,failed_next_assessment,1,Past interventions received,-1.2533,-
STU0435,failed_next_assessment,2,Accessed upcoming assessment brief,-0.7436,-
STU0435,failed_next_assessment,3,Recent attendance (4-week avg),-0.703,-
STU0435,failed_next_assessment,4,International student,0.6731,+
STU0435,failed_next_assessment,5,Year of study,-0.5696,-
STU0436,failed_next_assessment,1,Past interventions received,1.8527,+
STU0436,failed_next_assessment,2,Previous semester GPA,-0.9216,-
STU0436,failed_next_assessment,3,VLE hours last week,-0.4957,-
STU0436,failed_next_assessment,4,VLE logins last week,-0.4896,-
STU0436,failed_next_assessment,5,Largest weekly attendance drop,-0.4715,-
STU0437,failed_next_assessment,1,Past interventions received,-1.3907,-
STU0437,failed_next_assessment,2,Previous semester GPA,0.6235,+
STU0437,failed_next_assessment,3,International student,0.5913,+
STU0437,failed_next_assessment,4,Lecture materials accessed (last 4w),-0.5673,-
STU0437,failed_next_assessment,5,Excused absences (12-week count),-0.528,-
STU0438,failed_next_assessment,1,Past interventions received,1.3137,+
STU0438,failed_next_assessment,2,Previous semester GPA,-1.205,-
STU0438,failed_next_assessment,3,Excused absences (12-week count),-0.7227,-
STU0438,failed_next_assessment,4,Grade variance across modules,-0.6417,-
STU0438,failed_next_assessment,5,Most recent assessment grade,-0.5992,-
STU0439,failed_next_assessment,1,Past interventions received,-0.9704,-
STU0439,failed_next_assessment,2,Recent attendance (4-week avg),-0.9287,-
STU0439,failed_next_assessment,3,Accessed upcoming assessment brief,-0.8674,-
STU0439,failed_next_assessment,4,Grade variance across modules,0.8396,+
STU0439,failed_next_assessment,5,Previous semester GPA,-0.7155,-
STU0440,failed_next_assessment,1,Past interventions received,2.6021,+
STU0440,failed_next_assessment,2,Recent attendance (4-week avg),-0.8848,-
STU0440,failed_next_assessment,3,Previous semester GPA,-0.8093,-
STU0440,failed_next_assessment,4,VLE login volatility,-0.7834,-
STU0440,failed_next_assessment,5,VLE login trend,-0.7475,-
STU0441,failed_next_assessment,1,Past interventions received,-1.0604,-
STU0441,failed_next_assessment,2,Recent attendance (4-week avg),-0.9794,-
STU0441,failed_next_assessment,3,Accessed upcoming assessment brief,-0.8441,-
STU0441,failed_next_assessment,4,Grade variance across modules,0.7582,+
STU0441,failed_next_assessment,5,VLE login volatility,-0.7488,-
STU0442,failed_next_assessment,1,Past interventions received,-1.11,-
STU0442,failed_next_assessment,2,Recent attendance (4-week avg),-0.9245,-
STU0442,failed_next_assessment,3,Previous semester GPA,-0.8051,-
STU0442,failed_next_assessment,4,VLE hours trend,-0.7823,-
STU0442,failed_next_assessment,5,Accessed upcoming assessment brief,-0.6749,-
STU0443,failed_next_assessment,1,Recent attendance (4-week avg),-1.0412,-
STU0443,failed_next_assessment,2,VLE login volatility,-0.9095,-
STU0443,failed_next_assessment,3,Past interventions received,-0.9032,-
STU0443,failed_next_assessment,4,Previous semester GPA,-0.8984,-
STU0443,failed_next_assessment,5,VLE hours last week,-0.4036,-
STU0444,failed_next_assessment,1,Past interventions received,1.1984,+
STU0444,failed_next_assessment,2,Recent attendance (4-week avg),-1.165,-
STU0444,failed_next_assessment,3,Previous semester GPA,-0.9326,-
STU0444,failed_next_assessment,4,Grade variance across modules,0.6217,+
STU0444,failed_next_assessment,5,Year of study,-0.4873,-
STU0445,failed_next_assessment,1,Past interventions received,-1.0836,-
STU0445,failed_next_assessment,2,Recent attendance (4-week avg),-1.0083,-
STU0445,failed_next_assessment,3,Accessed upcoming assessment brief,-0.8402,-
STU0445,failed_next_assessment,4,VLE login volatility,-0.8132,-
STU0445,failed_next_assessment,5,Previous semester GPA,-0.7838,-
STU0446,failed_next_assessment,1,Past interventions received,-1.0219,-
STU0446,failed_next_assessment,2,Previous semester GPA,-0.9743,-
STU0446,failed_next_assessment,3,Recent attendance (4-week avg),-0.9257,-
STU0446,failed_next_assessment,4,Accessed upcoming assessment brief,-0.824,-
STU0446,failed_next_assessment,5,Excused absences (12-week count),-0.5418,-
STU0447,failed_next_assessment,1,Recent attendance (4-week avg),2.1666,+
STU0447,failed_next_assessment,2,Weeks since last VLE login,1.0185,+
STU0447,failed_next_assessment,3,Largest weekly attendance drop,0.8028,+
STU0447,failed_next_assessment,4,Past interventions received,-0.736,-
STU0447,failed_next_assessment,5,Previous semester GPA,-0.6722,-
STU0448,failed_next_assessment,1,Past interventions received,-1.1306,-
STU0448,failed_next_assessment,2,Recent attendance (4-week avg),-1.0895,-
STU0448,failed_next_assessment,3,Previous semester GPA,-0.8862,-
STU0448,failed_next_assessment,4,Accessed upcoming assessment brief,-0.6767,-
STU0448,failed_next_assessment,5,VLE login volatility,-0.6573,-
STU0449,failed_next_assessment,1,VLE hours trend,-1.0907,-
STU0449,failed_next_assessment,2,Past interventions received,-0.9353,-
STU0449,failed_next_assessment,3,Recent attendance (4-week avg),-0.9038,-
STU0449,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7067,-
STU0449,failed_next_assessment,5,Late arrivals (12-week count),0.584,+
STU0450,failed_next_assessment,1,Past interventions received,-1.7298,-
STU0450,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-0.9765,-
STU0450,failed_next_assessment,3,Previous semester GPA,0.7318,+
STU0450,failed_next_assessment,4,Unexcused absences (12-week count),-0.5855,-
STU0450,failed_next_assessment,5,Recent attendance (4-week avg),-0.3765,-
STU0451,failed_next_assessment,1,Recent attendance (4-week avg),1.6215,+
STU0451,failed_next_assessment,2,Previous semester GPA,0.9697,+
STU0451,failed_next_assessment,3,International student,0.7372,+
STU0451,failed_next_assessment,4,Past interventions received,-0.7053,-
STU0451,failed_next_assessment,5,VLE login trend,-0.5315,-
STU0452,failed_next_assessment,1,Past interventions received,-0.975,-
STU0452,failed_next_assessment,2,Recent attendance (4-week avg),-0.9125,-
STU0452,failed_next_assessment,3,Previous semester GPA,-0.5577,-
STU0452,failed_next_assessment,4,VLE logins last week,-0.4021,-
STU0452,failed_next_assessment,5,Lecture materials accessed (last 4w),-0.347,-
STU0453,failed_next_assessment,1,Past interventions received,-1.738,-
STU0453,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-0.9337,-
STU0453,failed_next_assessment,3,Unexcused absences (12-week count),-0.4912,-
STU0453,failed_next_assessment,4,Late arrivals (12-week count),0.4684,+
STU0453,failed_next_assessment,5,Largest weekly attendance drop,-0.422,-
STU0454,failed_next_assessment,1,Past interventions received,-1.3865,-
STU0454,failed_next_assessment,2,Previous semester GPA,1.0731,+
STU0454,failed_next_assessment,3,Recent attendance (4-week avg),-0.8676,-
STU0454,failed_next_assessment,4,International student,0.7641,+
STU0454,failed_next_assessment,5,VLE login volatility,-0.7307,-
STU0455,failed_next_assessment,1,Past interventions received,1.3982,+
STU0455,failed_next_assessment,2,Previous semester GPA,-1.015,-
STU0455,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),-0.7899,-
STU0455,failed_next_assessment,4,Forum / discussion posts,-0.7371,-
STU0455,failed_next_assessment,5,VLE logins last week,-0.4827,-
STU0456,failed_next_assessment,1,Past interventions received,-1.2917,-
STU0456,failed_next_assessment,2,Recent attendance (4-week avg),-0.9722,-
STU0456,failed_next_assessment,3,Previous semester GPA,-0.8331,-
STU0456,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7834,-
STU0456,failed_next_assessment,5,Excused absences (12-week count),-0.4507,-
STU0457,failed_next_assessment,1,Past interventions received,-1.4251,-
STU0457,failed_next_assessment,2,Previous semester GPA,-1.0352,-
STU0457,failed_next_assessment,3,VLE login volatility,-0.7423,-
STU0457,failed_next_assessment,4,International student,0.6788,+
STU0457,failed_next_assessment,5,Forum / discussion posts,-0.6158,-
STU0458,failed_next_assessment,1,Past interventions received,1.1964,+
STU0458,failed_next_assessment,2,Recent attendance (4-week avg),1.0356,+
STU0458,failed_next_assessment,3,VLE logins last week,0.8161,+
STU0458,failed_next_assessment,4,Attendance volatility (12-week std),0.5346,+
STU0458,failed_next_assessment,5,Largest weekly attendance drop,0.4138,+
STU0459,failed_next_assessment,1,Past interventions received,-1.1505,-
STU0459,failed_next_assessment,2,Previous semester GPA,1.0675,+
STU0459,failed_next_assessment,3,Excused absences (12-week count),-0.5855,-
STU0459,failed_next_assessment,4,Late arrivals (12-week count),0.5488,+
STU0459,failed_next_assessment,5,Recent attendance (4-week avg),-0.3876,-
STU0460,failed_next_assessment,1,Past interventions received,-1.2935,-
STU0460,failed_next_assessment,2,International student,0.7476,+
STU0460,failed_next_assessment,3,Accessed upcoming assessment brief,-0.7352,-
STU0460,failed_next_assessment,4,Excused absences (12-week count),-0.5286,-
STU0460,failed_next_assessment,5,Previous semester GPA,-0.5083,-
STU0461,failed_next_assessment,1,Previous semester GPA,1.1703,+
STU0461,failed_next_assessment,2,Past interventions received,-1.0301,-
STU0461,failed_next_assessment,3,Grade variance across modules,0.788,+
STU0461,failed_next_assessment,4,Largest weekly attendance drop,0.5837,+
STU0461,failed_next_assessment,5,Recent attendance (4-week avg),-0.4044,-
STU0462,failed_next_assessment,1,Past interventions received,-1.2553,-
STU0462,failed_next_assessment,2,Recent attendance (4-week avg),-0.992,-
STU0462,failed_next_assessment,3,Previous semester GPA,-0.9393,-
STU0462,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7539,-
STU0462,failed_next_assessment,5,International student,0.7112,+
STU0463,failed_next_assessment,1,Past interventions received,-1.2374,-
STU0463,failed_next_assessment,2,Recent attendance (4-week avg),-1.1105,-
STU0463,failed_next_assessment,3,Previous semester GPA,-0.8761,-
STU0463,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7625,-
STU0463,failed_next_assessment,5,Excused absences (12-week count),-0.609,-
STU0464,failed_next_assessment,1,Past interventions received,-1.0666,-
STU0464,failed_next_assessment,2,Previous semester GPA,-0.8781,-
STU0464,failed_next_assessment,3,VLE hours trend,-0.8416,-
STU0464,failed_next_assessment,4,VLE login trend,-0.6983,-
STU0464,failed_next_assessment,5,Recent attendance (4-week avg),-0.52,-
STU0465,failed_next_assessment,1,Past interventions received,-1.1389,-
STU0465,failed_next_assessment,2,Previous semester GPA,-1.0245,-
STU0465,failed_next_assessment,3,VLE login volatility,-0.9902,-
STU0465,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),0.8623,+
STU0465,failed_next_assessment,5,Recent attendance (4-week avg),-0.8232,-
STU0466,failed_next_assessment,1,Previous semester GPA,-0.9339,-
STU0466,failed_next_assessment,2,Past interventions received,-0.905,-
STU0466,failed_next_assessment,3,VLE login volatility,-0.8812,-
STU0466,failed_next_assessment,4,Recent attendance (4-week avg),-0.8694,-
STU0466,failed_next_assessment,5,International student,0.6102,+
STU0467,failed_next_assessment,1,Past interventions received,2.1502,+
STU0467,failed_next_assessment,2,Previous semester GPA,-0.963,-
STU0467,failed_next_assessment,3,International student,0.8029,+
STU0467,failed_next_assessment,4,VLE logins last week,0.4897,+
STU0467,failed_next_assessment,5,Largest weekly attendance drop,-0.4063,-
STU0468,failed_next_assessment,1,Past interventions received,-1.7142,-
STU0468,failed_next_assessment,2,Year of study,-0.6158,-
STU0468,failed_next_assessment,3,Recent attendance (4-week avg),-0.5813,-
STU0468,failed_next_assessment,4,International student,0.5155,+
STU0468,failed_next_assessment,5,Previous semester GPA,-0.5008,-
STU0469,failed_next_assessment,1,Recent attendance (4-week avg),-1.1144,-
STU0469,failed_next_assessment,2,Accessed upcoming assessment brief,-0.9623,-
STU0469,failed_next_assessment,3,Past interventions received,-0.9014,-
STU0469,failed_next_assessment,4,Previous semester GPA,-0.7247,-
STU0469,failed_next_assessment,5,Attendance volatility (12-week std),0.5672,+
STU0470,failed_next_assessment,1,Recent attendance (4-week avg),-1.09,-
STU0470,failed_next_assessment,2,Past interventions received,-1.0637,-
STU0470,failed_next_assessment,3,VLE hours trend,-0.7856,-
STU0470,failed_next_assessment,4,Previous semester GPA,-0.7424,-
STU0470,failed_next_assessment,5,Accessed upcoming assessment brief,-0.6686,-
STU0471,failed_next_assessment,1,Past interventions received,1.8801,+
STU0471,failed_next_assessment,2,Recent attendance (4-week avg),0.9808,+
STU0471,failed_next_assessment,3,Weeks since last VLE login,0.9192,+
STU0471,failed_next_assessment,4,Previous semester GPA,0.7872,+
STU0471,failed_next_assessment,5,VLE logins last week,0.6968,+
STU0472,failed_next_assessment,1,Past interventions received,-1.8197,-
STU0472,failed_next_assessment,2,Recent attendance (4-week avg),-0.4684,-
STU0472,failed_next_assessment,3,Wellbeing concerns raised,-0.3871,-
STU0472,failed_next_assessment,4,International student,-0.3658,-
STU0472,failed_next_assessment,5,Largest weekly attendance drop,-0.3555,-
STU0473,failed_next_assessment,1,VLE login volatility,-0.9587,-
STU0473,failed_next_assessment,2,Past interventions received,-0.9549,-
STU0473,failed_next_assessment,3,Recent attendance (4-week avg),-0.936,-
STU0473,failed_next_assessment,4,Previous semester GPA,-0.8947,-
STU0473,failed_next_assessment,5,Accessed upcoming assessment brief,-0.8213,-
STU0474,failed_next_assessment,1,Recent attendance (4-week avg),-1.0837,-
STU0474,failed_next_assessment,2,Past interventions received,-1.0274,-
STU0474,failed_next_assessment,3,Accessed upcoming assessment brief,-0.9304,-
STU0474,failed_next_assessment,4,Previous semester GPA,-0.7203,-
STU0474,failed_next_assessment,5,International student,0.7156,+
STU0475,failed_next_assessment,1,Past interventions received,1.996,+
STU0475,failed_next_assessment,2,Previous semester GPA,0.7139,+
STU0475,failed_next_assessment,3,Works part-time,0.5186,+
STU0475,failed_next_assessment,4,VLE login trend,0.4225,+
STU0475,failed_next_assessment,5,International student,-0.3519,-
STU0476,failed_next_assessment,1,Past interventions received,-1.4228,-
STU0476,failed_next_assessment,2,VLE hours trend,-0.9593,-
